id,audio,n_frames,audio_sound,spoken_text,prompt,with_speech,audio_only_target,speech_only_target,target_keywords,tgt_text,allm_output
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_1
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_2
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_3
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_4
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_5
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_6
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_7
52,{data_folder}/dataset/v0/52.wav,157913,Wind,Release more it's too low.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely standing outside.,They are likely adjusting the pressure.,fly a kite,They are likely flying a kite.,output_8
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_1
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_2
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_3
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_4
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,"What is the spoken text? What is the audio sound? Based on both the spoken text and the audio sound, infer what specific scenario are the speakers in?",True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_5
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,"What is the audio sound? What is the spoken text? Based on both the audio sound and the spoken text, infer what specific scenario are the speakers in?",True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_6
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,What sound can you hear? What does the speaker say? Guess what activity the speakers are engaged in using both the audio sound and the spoken text.,True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_7
53,{data_folder}/dataset/v0/53.wav,157913,Wind,Look! Mine looks like a real eagle.,What does the speaker say? What sound can you hear? Guess what activity the speakers are engaged in using both the spoken text and the audio sound.,True,They are likely standing outside.,They are likely participating in a workshop or art class.,fly a kite,They are likely flying a kite.,output_8
54,{data_folder}/dataset/v0/54.wav,137531,"Keyboard clicking, mouse clicking",I can't believe we won!,"Based on both the audio sound and the spoken text, infer what the speakers are doing specifically?",True,They are likely using a computer.,They are likely celebrating a victory.,video game,They are likely playing an online video game.,output_1
54,{data_folder}/dataset/v0/54.wav,137531,"Keyboard clicking, mouse clicking",I can't believe we won!,"Based on both the spoken text and the audio sound, infer what the speakers are doing specifically?",True,They are likely using a computer.,They are likely celebrating a victory.,video game,They are likely playing an online video game.,output_2
